CODE;SUBCODE;X;Y;Z;RFLNAAM;DIJKPAAL;Afstand Profielpunten
999;999;149929.82255;416222.88677;3.328600;AD801M90;;
999;999;149930.01306;416223.86845;3.219000;AD801M90;;
999;999;149930.20357;416224.85014;3.255700;AD801M90;;
999;999;149930.39408;416225.83182;3.304100;AD801M90;;
999;999;149930.58459;416226.81351;3.263400;AD801M90;;
999;999;149930.77510;416227.79519;3.295100;AD801M90;;
999;999;149930.96562;416228.77688;3.212400;AD801M90;;
999;999;149931.15613;416229.75856;3.279000;AD801M90;;
999;999;149931.34664;416230.74025;3.310400;AD801M90;;
999;999;149931.53715;416231.72193;3.321700;AD801M90;;
999;999;149931.72766;416232.70362;3.304600;AD801M90;;
999;999;149931.91817;416233.68530;3.346900;AD801M90;;
999;999;149932.10868;416234.66699;3.279900;AD801M90;;
999;999;149932.29919;416235.64867;3.276900;AD801M90;;
999;999;149932.48970;416236.63036;3.263100;AD801M90;;
999;999;149932.68021;416237.61204;3.279600;AD801M90;;
999;999;149932.87072;416238.59373;3.239100;AD801M90;;
999;999;149933.06123;416239.57542;3.319900;AD801M90;;
999;999;149933.25174;416240.55710;3.287200;AD801M90;;
999;999;149933.44225;416241.53879;3.346800;AD801M90;;
999;999;149933.63276;416242.52047;3.315100;AD801M90;;
999;999;149933.82327;416243.50216;3.361000;AD801M90;;
999;999;149934.01378;416244.48384;3.304700;AD801M90;;
999;999;149934.20429;416245.46553;3.360800;AD801M90;;
999;999;149934.39481;416246.44721;3.354400;AD801M90;;
999;999;149934.58532;416247.42890;3.348800;AD801M90;;
999;999;149934.77583;416248.41058;3.344800;AD801M90;;
999;999;149934.96634;416249.39227;3.319800;AD801M90;;
999;999;149935.15685;416250.37395;3.334900;AD801M90;;
999;999;149935.34736;416251.35564;3.256500;AD801M90;;
999;999;149935.53787;416252.33732;3.341600;AD801M90;;
999;999;149935.72838;416253.31901;3.280000;AD801M90;;
999;999;149935.91889;416254.30069;3.286200;AD801M90;;
999;999;149936.10940;416255.28238;3.315400;AD801M90;;
999;999;149936.29991;416256.26406;3.333600;AD801M90;;
999;999;149936.49042;416257.24575;3.280000;AD801M90;;
999;999;149936.68093;416258.22743;3.368000;AD801M90;;
999;999;149936.87144;416259.20912;3.378500;AD801M90;;
999;999;149937.06195;416260.19080;3.372700;AD801M90;;
999;999;149937.25246;416261.17249;3.273100;AD801M90;;
999;999;149937.44297;416262.15417;3.377000;AD801M90;;
999;999;149937.63348;416263.13586;3.370000;AD801M90;;
999;999;149937.82399;416264.11754;3.310000;AD801M90;;
999;999;149938.01451;416265.09923;3.429500;AD801M90;;
999;999;149938.20502;416266.08091;3.373200;AD801M90;;
999;999;149938.39553;416267.06260;3.350000;AD801M90;;
999;999;149938.58604;416268.04428;3.280000;AD801M90;;
999;999;149938.77655;416269.02597;3.392900;AD801M90;;
999;999;149938.96706;416270.00765;3.372600;AD801M90;;
999;999;149939.15757;416270.98934;3.332100;AD801M90;;
999;999;149939.34808;416271.97102;3.522600;AD801M90;;
999;999;149939.53859;416272.95271;3.449200;AD801M90;;
999;999;149939.72910;416273.93440;3.420000;AD801M90;;
999;999;149939.91961;416274.91608;3.438100;AD801M90;;
999;999;149940.11012;416275.89777;3.429200;AD801M90;;
999;999;149940.30063;416276.87945;3.352200;AD801M90;;
999;999;149940.49114;416277.86114;2.713400;AD801M90;;
999;999;149940.68165;416278.84282;2.281800;AD801M90;;
999;999;149940.87216;416279.82451;2.903700;AD801M90;;
999;999;149941.06267;416280.80619;3.790600;AD801M90;;
999;999;149941.25318;416281.78788;3.766800;AD801M90;;
999;999;149941.44370;416282.76956;3.805300;AD801M90;;
999;999;149941.63421;416283.75125;3.860300;AD801M90;;
999;999;149941.82472;416284.73293;3.892500;AD801M90;;
999;999;149942.01523;416285.71462;3.961200;AD801M90;;
999;999;149942.20574;416286.69630;3.976400;AD801M90;;
999;999;149942.39625;416287.67799;4.000300;AD801M90;;
999;999;149942.58676;416288.65967;4.033200;AD801M90;;
999;999;149942.77727;416289.64136;4.082000;AD801M90;;
999;999;149942.96778;416290.62304;4.111800;AD801M90;;
999;999;149943.15829;416291.60473;4.150500;AD801M90;;
999;999;149943.34880;416292.58641;4.156000;AD801M90;;
999;999;149943.53931;416293.56810;4.194600;AD801M90;;
999;999;149943.72982;416294.54978;4.347000;AD801M90;;
999;999;149943.92033;416295.53147;4.723800;AD801M90;;
999;999;149944.11084;416296.51315;5.060400;AD801M90;;
999;999;149944.30135;416297.49484;5.256300;AD801M90;;
999;999;149944.49186;416298.47652;5.522300;AD801M90;;
999;999;149944.68237;416299.45821;5.831600;AD801M90;;
999;999;149944.87288;416300.43989;5.986500;AD801M90;;
999;999;149945.06340;416301.42158;5.974200;AD801M90;;
999;999;149945.25391;416302.40326;5.989200;AD801M90;;
999;999;149945.44442;416303.38495;6.033800;AD801M90;;
999;999;149945.63493;416304.36663;6.020000;AD801M90;;
999;999;149945.82544;416305.34832;6.326900;AD801M90;;
999;999;149946.01595;416306.33001;6.657200;AD801M90;;
999;999;149946.20646;416307.31169;6.937000;AD801M90;;
999;999;149946.39697;416308.29338;7.218800;AD801M90;;
999;999;149946.58748;416309.27506;7.450600;AD801M90;;
999;999;149946.77799;416310.25675;7.515200;AD801M90;;
999;999;149946.96850;416311.23843;7.567900;AD801M90;;
999;999;149947.15901;416312.22012;7.570000;AD801M90;;
999;999;149947.34952;416313.20180;7.567200;AD801M90;;
999;999;149947.54003;416314.18349;7.523800;AD801M90;;
999;999;149947.73054;416315.16517;7.526700;AD801M90;;
999;999;149947.92105;416316.14686;7.374800;AD801M90;;
999;999;149948.11156;416317.12854;7.060000;AD801M90;;
999;999;149948.30207;416318.11023;6.788200;AD801M90;;
999;999;149948.49258;416319.09191;6.518400;AD801M90;;
999;999;149948.68310;416320.07360;6.165200;AD801M90;;
999;999;149948.87361;416321.05528;5.858900;AD801M90;;
999;999;149949.06412;416322.03697;5.510600;AD801M90;;
999;999;149949.25463;416323.01865;5.118500;AD801M90;;
999;999;149949.44514;416324.00034;4.826500;AD801M90;;
999;999;149949.63565;416324.98202;4.623200;AD801M90;;
999;999;149949.82616;416325.96371;4.340000;AD801M90;;
999;999;149950.01667;416326.94539;3.958200;AD801M90;;
999;999;149950.20718;416327.92708;3.629700;AD801M90;;
999;999;149950.39769;416328.90876;3.296800;AD801M90;;
999;999;149950.58820;416329.89045;2.836300;AD801M90;;
999;999;149950.77871;416330.87213;2.504800;AD801M90;;
999;999;149950.96922;416331.85382;2.141000;AD801M90;;
999;999;149951.15973;416332.83550;1.880000;AD801M90;;
999;999;149951.35024;416333.81719;999999.000000;AD801M90;;
999;999;149951.54075;416334.79887;999999.000000;AD801M90;;
999;999;149951.73126;416335.78056;999999.000000;AD801M90;;
999;999;149951.92177;416336.76224;999999.000000;AD801M90;;
999;999;149952.11229;416337.74393;999999.000000;AD801M90;;
999;999;149952.30280;416338.72562;999999.000000;AD801M90;;
999;999;149952.49331;416339.70730;999999.000000;AD801M90;;
999;999;149952.68382;416340.68899;999999.000000;AD801M90;;
999;999;149952.87433;416341.67067;999999.000000;AD801M90;;
999;999;149953.06484;416342.65236;999999.000000;AD801M90;;
999;999;149953.25535;416343.63404;999999.000000;AD801M90;;
999;999;149953.44586;416344.61573;999999.000000;AD801M90;;
999;999;149953.63637;416345.59741;999999.000000;AD801M90;;
999;999;149953.82688;416346.57910;999999.000000;AD801M90;;
999;999;149954.01739;416347.56078;999999.000000;AD801M90;;
999;999;149954.20790;416348.54247;999999.000000;AD801M90;;
999;999;149954.39841;416349.52415;999999.000000;AD801M90;;
999;999;149954.58892;416350.50584;999999.000000;AD801M90;;
999;999;149954.77943;416351.48752;999999.000000;AD801M90;;
999;999;149954.96994;416352.46921;999999.000000;AD801M90;;
999;999;149955.16045;416353.45089;999999.000000;AD801M90;;
999;999;149955.35096;416354.43258;999999.000000;AD801M90;;
999;999;149955.54147;416355.41426;999999.000000;AD801M90;;
999;999;149955.73199;416356.39595;999999.000000;AD801M90;;
999;999;149955.92250;416357.37763;999999.000000;AD801M90;;
999;999;149956.11301;416358.35932;999999.000000;AD801M90;;
999;999;149956.30352;416359.34100;999999.000000;AD801M90;;
999;999;149956.49403;416360.32269;999999.000000;AD801M90;;
999;999;149956.68454;416361.30437;999999.000000;AD801M90;;
999;999;149956.87505;416362.28606;999999.000000;AD801M90;;
999;999;149957.06556;416363.26774;999999.000000;AD801M90;;
999;999;149957.25607;416364.24943;999999.000000;AD801M90;;
999;999;149957.44658;416365.23111;999999.000000;AD801M90;;
999;999;149957.63709;416366.21280;999999.000000;AD801M90;;
999;999;149957.82760;416367.19448;999999.000000;AD801M90;;
999;999;149958.01811;416368.17617;999999.000000;AD801M90;;
999;999;149958.20862;416369.15785;999999.000000;AD801M90;;
999;999;149958.39913;416370.13954;999999.000000;AD801M90;;
999;999;149958.58964;416371.12123;999999.000000;AD801M90;;
999;999;149958.78015;416372.10291;999999.000000;AD801M90;;
999;999;149958.97066;416373.08460;999999.000000;AD801M90;;
999;999;149959.16118;416374.06628;999999.000000;AD801M90;;
999;999;149959.35169;416375.04797;999999.000000;AD801M90;;
999;999;149959.54220;416376.02965;999999.000000;AD801M90;;
999;999;149959.73271;416377.01134;999999.000000;AD801M90;;
999;999;149959.92322;416377.99302;999999.000000;AD801M90;;
999;999;149960.11373;416378.97471;999999.000000;AD801M90;;
999;999;149960.30424;416379.95639;999999.000000;AD801M90;;
999;999;149960.49475;416380.93808;999999.000000;AD801M90;;
999;999;149960.68526;416381.91976;999999.000000;AD801M90;;
999;999;149960.87577;416382.90145;999999.000000;AD801M90;;
999;999;149961.06628;416383.88313;999999.000000;AD801M90;;
999;999;149961.25679;416384.86482;999999.000000;AD801M90;;
999;999;149961.44730;416385.84650;999999.000000;AD801M90;;
999;999;149961.63781;416386.82819;999999.000000;AD801M90;;
999;999;149961.82832;416387.80987;999999.000000;AD801M90;;
999;999;149962.01883;416388.79156;999999.000000;AD801M90;;
999;999;149962.20934;416389.77324;999999.000000;AD801M90;;
999;999;149962.39985;416390.75493;999999.000000;AD801M90;;
999;999;149962.59036;416391.73661;999999.000000;AD801M90;;
999;999;149962.78088;416392.71830;999999.000000;AD801M90;;
999;999;149962.97139;416393.69998;999999.000000;AD801M90;;
999;999;149963.16190;416394.68167;999999.000000;AD801M90;;
999;999;149963.35241;416395.66335;999999.000000;AD801M90;;
999;999;149963.54292;416396.64504;999999.000000;AD801M90;;
999;999;149963.73343;416397.62672;999999.000000;AD801M90;;
999;999;149963.92394;416398.60841;999999.000000;AD801M90;;
999;999;149964.11445;416399.59009;999999.000000;AD801M90;;
999;999;149964.30496;416400.57178;999999.000000;AD801M90;;
999;999;149964.49547;416401.55346;999999.000000;AD801M90;;
999;999;149964.68598;416402.53515;999999.000000;AD801M90;;
999;999;149964.87649;416403.51684;999999.000000;AD801M90;;
999;999;149965.06700;416404.49852;999999.000000;AD801M90;;
999;999;149965.25751;416405.48021;999999.000000;AD801M90;;
999;999;149965.44802;416406.46189;999999.000000;AD801M90;;
999;999;149965.63853;416407.44358;999999.000000;AD801M90;;
999;999;149965.82904;416408.42526;999999.000000;AD801M90;;
999;999;149966.01955;416409.40695;999999.000000;AD801M90;;
999;999;149708.62667;416237.25281;3.804400;AD804M50;;
999;999;149708.55019;416238.24988;3.811600;AD804M50;;
999;999;149708.47370;416239.24695;3.829100;AD804M50;;
999;999;149708.39722;416240.24402;3.846800;AD804M50;;
999;999;149708.32073;416241.24109;3.836000;AD804M50;;
999;999;149708.24425;416242.23816;3.831500;AD804M50;;
999;999;149708.16776;416243.23523;3.818800;AD804M50;;
999;999;149708.09128;416244.23230;3.819900;AD804M50;;
999;999;149708.01479;416245.22938;3.810500;AD804M50;;
999;999;149707.93831;416246.22645;3.818500;AD804M50;;
999;999;149707.86182;416247.22352;3.804100;AD804M50;;
999;999;149707.78534;416248.22059;3.805900;AD804M50;;
999;999;149707.70885;416249.21766;3.780700;AD804M50;;
999;999;149707.63237;416250.21473;3.757500;AD804M50;;
999;999;149707.55588;416251.21180;3.742000;AD804M50;;
999;999;149707.47940;416252.20887;3.753000;AD804M50;;
999;999;149707.40291;416253.20594;3.746700;AD804M50;;
999;999;149707.32643;416254.20301;3.724300;AD804M50;;
999;999;149707.24994;416255.20008;3.694300;AD804M50;;
999;999;149707.17346;416256.19715;3.695200;AD804M50;;
999;999;149707.09697;416257.19422;3.688600;AD804M50;;
999;999;149707.02049;416258.19129;3.680900;AD804M50;;
999;999;149706.94400;416259.18837;3.688700;AD804M50;;
999;999;149706.86752;416260.18544;3.682600;AD804M50;;
999;999;149706.79103;416261.18251;3.681300;AD804M50;;
999;999;149706.71455;416262.17958;3.675300;AD804M50;;
999;999;149706.63806;416263.17665;3.670000;AD804M50;;
999;999;149706.56157;416264.17372;3.650000;AD804M50;;
999;999;149706.48509;416265.17079;3.658100;AD804M50;;
999;999;149706.40860;416266.16786;3.659000;AD804M50;;
999;999;149706.33212;416267.16493;3.652100;AD804M50;;
999;999;149706.25563;416268.16200;3.640600;AD804M50;;
999;999;149706.17915;416269.15907;3.647200;AD804M50;;
999;999;149706.10266;416270.15614;3.626200;AD804M50;;
999;999;149706.02618;416271.15321;3.627800;AD804M50;;
999;999;149705.94969;416272.15028;3.646400;AD804M50;;
999;999;149705.87321;416273.14736;3.657900;AD804M50;;
999;999;149705.79672;416274.14443;3.667600;AD804M50;;
999;999;149705.72024;416275.14150;3.664100;AD804M50;;
999;999;149705.64375;416276.13857;3.665000;AD804M50;;
999;999;149705.56727;416277.13564;3.661500;AD804M50;;
999;999;149705.49078;416278.13271;3.670300;AD804M50;;
999;999;149705.41430;416279.12978;3.657600;AD804M50;;
999;999;149705.33781;416280.12685;3.649200;AD804M50;;
999;999;149705.26133;416281.12392;3.655200;AD804M50;;
999;999;149705.18484;416282.12099;3.638800;AD804M50;;
999;999;149705.10836;416283.11806;3.631600;AD804M50;;
999;999;149705.03187;416284.11513;3.640300;AD804M50;;
999;999;149704.95539;416285.11220;3.639800;AD804M50;;
999;999;149704.87890;416286.10928;3.656000;AD804M50;;
999;999;149704.80242;416287.10635;3.679100;AD804M50;;
999;999;149704.72593;416288.10342;3.772200;AD804M50;;
999;999;149704.64945;416289.10049;3.828300;AD804M50;;
999;999;149704.57296;416290.09756;3.726300;AD804M50;;
999;999;149704.49648;416291.09463;3.742000;AD804M50;;
999;999;149704.41999;416292.09170;3.707400;AD804M50;;
999;999;149704.34351;416293.08877;3.740000;AD804M50;;
999;999;149704.26702;416294.08584;3.630000;AD804M50;;
999;999;149704.19054;416295.08291;3.290000;AD804M50;;
999;999;149704.11405;416296.07998;3.154600;AD804M50;;
999;999;149704.03757;416297.07705;3.090200;AD804M50;;
999;999;149703.96108;416298.07412;3.156400;AD804M50;;
999;999;149703.88460;416299.07119;3.132200;AD804M50;;
999;999;149703.80811;416300.06827;3.224100;AD804M50;;
999;999;149703.73163;416301.06534;3.281600;AD804M50;;
999;999;149703.65514;416302.06241;3.378300;AD804M50;;
999;999;149703.57866;416303.05948;3.380900;AD804M50;;
999;999;149703.50217;416304.05655;3.530000;AD804M50;;
999;999;149703.42569;416305.05362;999999.000000;AD804M50;;
999;999;149703.34920;416306.05069;999999.000000;AD804M50;;
999;999;149703.27272;416307.04776;999999.000000;AD804M50;;
999;999;149703.19623;416308.04483;999999.000000;AD804M50;;
999;999;149703.11975;416309.04190;999999.000000;AD804M50;;
999;999;149703.04326;416310.03897;999999.000000;AD804M50;;
999;999;149702.96678;416311.03604;999999.000000;AD804M50;;
999;999;149702.89029;416312.03311;3.670000;AD804M50;;
999;999;149702.81381;416313.03018;3.650000;AD804M50;;
999;999;149702.73732;416314.02726;3.690000;AD804M50;;
999;999;149702.66084;416315.02433;3.680000;AD804M50;;
999;999;149702.58435;416316.02140;3.650000;AD804M50;;
999;999;149702.50787;416317.01847;3.690000;AD804M50;;
999;999;149702.43138;416318.01554;999999.000000;AD804M50;;
999;999;149702.35490;416319.01261;999999.000000;AD804M50;;
999;999;149702.27841;416320.00968;999999.000000;AD804M50;;
999;999;149702.20193;416321.00675;999999.000000;AD804M50;;
999;999;149702.12544;416322.00382;999999.000000;AD804M50;;
999;999;149702.04896;416323.00089;999999.000000;AD804M50;;
999;999;149701.97247;416323.99796;999999.000000;AD804M50;;
999;999;149701.89599;416324.99503;999999.000000;AD804M50;;
999;999;149701.81950;416325.99210;5.460100;AD804M50;;
999;999;149701.74302;416326.98917;5.825000;AD804M50;;
999;999;149701.66653;416327.98625;6.258600;AD804M50;;
999;999;149701.59005;416328.98332;6.643500;AD804M50;;
999;999;149701.51356;416329.98039;6.811800;AD804M50;;
999;999;149701.43708;416330.97746;6.918600;AD804M50;;
999;999;149701.36059;416331.97453;6.989400;AD804M50;;
999;999;149701.28411;416332.97160;6.990600;AD804M50;;
999;999;149701.20762;416333.96867;7.143500;AD804M50;;
999;999;149701.13114;416334.96574;7.239800;AD804M50;;
999;999;149701.05465;416335.96281;7.302300;AD804M50;;
999;999;149700.97817;416336.95988;7.322200;AD804M50;;
999;999;149700.90168;416337.95695;7.330000;AD804M50;;
999;999;149700.82520;416338.95402;7.315700;AD804M50;;
999;999;149700.74871;416339.95109;7.162900;AD804M50;;
999;999;149700.67222;416340.94817;7.121500;AD804M50;;
999;999;149700.59574;416341.94524;7.108300;AD804M50;;
999;999;149700.51925;416342.94231;7.060400;AD804M50;;
999;999;149700.44277;416343.93938;6.930000;AD804M50;;
999;999;149700.36628;416344.93645;6.817600;AD804M50;;
999;999;149700.28980;416345.93352;6.790000;AD804M50;;
999;999;149700.21331;416346.93059;6.810700;AD804M50;;
999;999;149700.13683;416347.92766;6.713500;AD804M50;;
999;999;149700.06034;416348.92473;6.632500;AD804M50;;
999;999;149699.98386;416349.92180;999999.000000;AD804M50;;
999;999;149699.90737;416350.91887;999999.000000;AD804M50;;
999;999;149699.83089;416351.91594;999999.000000;AD804M50;;
999;999;149699.75440;416352.91301;999999.000000;AD804M50;;
999;999;149699.67792;416353.91008;6.440000;AD804M50;;
999;999;149699.60143;416354.90716;6.510000;AD804M50;;
999;999;149699.52495;416355.90423;6.460000;AD804M50;;
999;999;149699.44846;416356.90130;6.409500;AD804M50;;
999;999;149699.37198;416357.89837;6.274000;AD804M50;;
999;999;149699.29549;416358.89544;6.074200;AD804M50;;
999;999;149699.21901;416359.89251;5.892600;AD804M50;;
999;999;149699.14252;416360.88958;5.714000;AD804M50;;
999;999;149699.06604;416361.88665;5.463300;AD804M50;;
999;999;149698.98955;416362.88372;5.307000;AD804M50;;
999;999;149698.91307;416363.88079;5.066400;AD804M50;;
999;999;149698.83658;416364.87786;4.903000;AD804M50;;
999;999;149698.76010;416365.87493;4.709000;AD804M50;;
999;999;149698.68361;416366.87200;4.507000;AD804M50;;
999;999;149698.60713;416367.86907;4.342900;AD804M50;;
999;999;149698.53064;416368.86615;4.188700;AD804M50;;
999;999;149698.45416;416369.86322;4.033900;AD804M50;;
999;999;149698.37767;416370.86029;3.896500;AD804M50;;
999;999;149698.30119;416371.85736;3.820900;AD804M50;;
999;999;149698.22470;416372.85443;3.780400;AD804M50;;
999;999;149698.14822;416373.85150;3.721300;AD804M50;;
999;999;149698.07173;416374.84857;3.620100;AD804M50;;
999;999;149697.99525;416375.84564;3.595800;AD804M50;;
999;999;149697.91876;416376.84271;3.544000;AD804M50;;
999;999;149697.84228;416377.83978;3.402500;AD804M50;;
999;999;149697.76579;416378.83685;3.399500;AD804M50;;
999;999;149697.68931;416379.83392;3.356600;AD804M50;;
999;999;149697.61282;416380.83099;3.344000;AD804M50;;
999;999;149697.53634;416381.82806;3.331200;AD804M50;;
999;999;149697.45985;416382.82514;3.344300;AD804M50;;
999;999;149697.38337;416383.82221;3.314400;AD804M50;;
999;999;149697.30688;416384.81928;3.245000;AD804M50;;
999;999;149697.23040;416385.81635;3.237900;AD804M50;;
999;999;149697.15391;416386.81342;3.209300;AD804M50;;
999;999;149697.07743;416387.81049;3.191200;AD804M50;;
999;999;149697.00094;416388.80756;3.134000;AD804M50;;
999;999;149696.92446;416389.80463;3.120700;AD804M50;;
999;999;149696.84797;416390.80170;3.167800;AD804M50;;
999;999;149696.77149;416391.79877;3.167300;AD804M50;;
999;999;149696.69500;416392.79584;3.159400;AD804M50;;
999;999;149696.61852;416393.79291;3.155400;AD804M50;;
999;999;149696.54203;416394.78998;3.087900;AD804M50;;
999;999;149696.46555;416395.78706;3.136800;AD804M50;;
999;999;149696.38906;416396.78413;3.124100;AD804M50;;
999;999;149696.31258;416397.78120;3.139500;AD804M50;;
999;999;149696.23609;416398.77827;3.169700;AD804M50;;
999;999;149696.15961;416399.77534;3.113800;AD804M50;;
999;999;149696.08312;416400.77241;3.159300;AD804M50;;
999;999;149696.00664;416401.76948;2.937800;AD804M50;;
999;999;149695.93015;416402.76655;2.346900;AD804M50;;
999;999;149695.85367;416403.76362;1.805700;AD804M50;;
999;999;149695.77718;416404.76069;2.049400;AD804M50;;
999;999;149695.70070;416405.75776;2.814600;AD804M50;;
999;999;149695.62421;416406.75483;2.968100;AD804M50;;
999;999;149695.54773;416407.75190;2.904600;AD804M50;;
999;999;149695.47124;416408.74897;3.007900;AD804M50;;
999;999;149695.39476;416409.74605;3.000000;AD804M50;;
999;999;149695.31827;416410.74312;2.995500;AD804M50;;
999;999;149695.24179;416411.74019;3.004700;AD804M50;;
999;999;149695.16530;416412.73726;3.017200;AD804M50;;
999;999;149695.08882;416413.73433;3.057600;AD804M50;;
999;999;149695.01233;416414.73140;3.063400;AD804M50;;
999;999;149694.93584;416415.72847;3.067600;AD804M50;;
999;999;149694.85936;416416.72554;3.024200;AD804M50;;
999;999;149694.78287;416417.72261;3.098500;AD804M50;;
999;999;149694.70639;416418.71968;3.119000;AD804M50;;
999;999;149694.62990;416419.71675;3.120500;AD804M50;;
999;999;149694.55342;416420.71382;3.151500;AD804M50;;
999;999;149694.47693;416421.71089;3.128600;AD804M50;;
999;999;149694.40045;416422.70796;3.187800;AD804M50;;
999;999;149694.32396;416423.70504;3.120600;AD804M50;;
999;999;149694.24748;416424.70211;3.159300;AD804M50;;
999;999;149694.17099;416425.69918;3.201300;AD804M50;;
999;999;149694.09451;416426.69625;3.153800;AD804M50;;
999;999;149694.01802;416427.69332;3.190100;AD804M50;;
999;999;149693.94154;416428.69039;3.191800;AD804M50;;
999;999;149693.86505;416429.68746;3.195800;AD804M50;;
999;999;149693.78857;416430.68453;3.189600;AD804M50;;
999;999;149693.71208;416431.68160;3.211000;AD804M50;;
999;999;149693.63560;416432.67867;3.202500;AD804M50;;
999;999;149693.55911;416433.67574;3.232200;AD804M50;;
999;999;149693.48263;416434.67281;3.205400;AD804M50;;
999;999;149693.40614;416435.66988;3.157200;AD804M50;;
999;999;149693.32966;416436.66695;3.223300;AD804M50;;
999;999;149425.03815;416304.55751;2.820400;AD806M80;;
999;999;149425.41649;416305.48318;2.857600;AD806M80;;
999;999;149425.79484;416306.40884;3.369100;AD806M80;;
999;999;149426.17318;416307.33451;3.733800;AD806M80;;
999;999;149426.55153;416308.26017;3.849700;AD806M80;;
999;999;149426.92987;416309.18584;3.872300;AD806M80;;
999;999;149427.30822;416310.11150;4.010500;AD806M80;;
999;999;149427.68656;416311.03717;4.273300;AD806M80;;
999;999;149428.06491;416311.96283;4.614900;AD806M80;;
999;999;149428.44325;416312.88850;4.747900;AD806M80;;
999;999;149428.82160;416313.81416;5.035800;AD806M80;;
999;999;149429.19994;416314.73983;5.425600;AD806M80;;
999;999;149429.57829;416315.66549;5.667100;AD806M80;;
999;999;149429.95663;416316.59116;5.796500;AD806M80;;
999;999;149430.33498;416317.51682;6.239700;AD806M80;;
999;999;149430.71332;416318.44248;6.489000;AD806M80;;
999;999;149431.09167;416319.36815;6.619700;AD806M80;;
999;999;149431.47001;416320.29381;6.602400;AD806M80;;
999;999;149431.84836;416321.21948;6.659700;AD806M80;;
999;999;149432.22670;416322.14514;6.670700;AD806M80;;
999;999;149432.60505;416323.07081;6.702500;AD806M80;;
999;999;149432.98339;416323.99647;6.704000;AD806M80;;
999;999;149433.36174;416324.92214;6.747800;AD806M80;;
999;999;149433.74008;416325.84780;6.766500;AD806M80;;
999;999;149434.11843;416326.77347;6.791300;AD806M80;;
999;999;149434.49677;416327.69913;6.779600;AD806M80;;
999;999;149434.87512;416328.62480;6.783500;AD806M80;;
999;999;149435.25346;416329.55046;6.804200;AD806M80;;
999;999;149435.63181;416330.47613;6.825200;AD806M80;;
999;999;149436.01015;416331.40179;6.822500;AD806M80;;
999;999;149436.38850;416332.32745;6.799400;AD806M80;;
999;999;149436.76684;416333.25312;6.781300;AD806M80;;
999;999;149437.14519;416334.17878;6.773500;AD806M80;;
999;999;149437.52353;416335.10445;6.764200;AD806M80;;
999;999;149437.90188;416336.03011;6.688600;AD806M80;;
999;999;149438.28022;416336.95578;6.705700;AD806M80;;
999;999;149438.65857;416337.88144;6.721000;AD806M80;;
999;999;149439.03691;416338.80711;6.659300;AD806M80;;
999;999;149439.41526;416339.73277;6.640100;AD806M80;;
999;999;149439.79360;416340.65844;6.597400;AD806M80;;
999;999;149440.17195;416341.58410;6.580200;AD806M80;;
999;999;149440.55029;416342.50977;6.519600;AD806M80;;
999;999;149440.92864;416343.43543;6.481400;AD806M80;;
999;999;149441.30698;416344.36110;6.416200;AD806M80;;
999;999;149441.68533;416345.28676;6.482500;AD806M80;;
999;999;149442.06367;416346.21242;6.510700;AD806M80;;
999;999;149442.44202;416347.13809;6.439300;AD806M80;;
999;999;149442.82036;416348.06375;6.418900;AD806M80;;
999;999;149443.19871;416348.98942;6.403400;AD806M80;;
999;999;149443.57705;416349.91508;6.386200;AD806M80;;
999;999;149443.95540;416350.84075;6.338700;AD806M80;;
999;999;149444.33374;416351.76641;5.532300;AD806M80;;
999;999;149444.71209;416352.69208;999999.000000;AD806M80;;
999;999;149445.09043;416353.61774;5.218100;AD806M80;;
999;999;149445.46878;416354.54341;5.561400;AD806M80;;
999;999;149445.84712;416355.46907;5.995900;AD806M80;;
999;999;149446.22547;416356.39474;6.093300;AD806M80;;
999;999;149446.60381;416357.32040;6.102000;AD806M80;;
999;999;149446.98216;416358.24607;6.153600;AD806M80;;
999;999;149447.36050;416359.17173;6.237500;AD806M80;;
999;999;149447.73885;416360.09739;6.349800;AD806M80;;
999;999;149448.11719;416361.02306;6.485200;AD806M80;;
999;999;149448.49554;416361.94872;6.609900;AD806M80;;
999;999;149448.87388;416362.87439;7.058300;AD806M80;;
999;999;149449.25223;416363.80005;7.569300;AD806M80;;
999;999;149449.63057;416364.72572;8.020900;AD806M80;;
999;999;149450.00892;416365.65138;8.505400;AD806M80;;
999;999;149450.38726;416366.57705;8.853900;AD806M80;;
999;999;149450.76561;416367.50271;9.323400;AD806M80;;
999;999;149451.14395;416368.42838;9.634500;AD806M80;;
999;999;149451.52230;416369.35404;10.129200;AD806M80;;
999;999;149451.90064;416370.27971;10.428300;AD806M80;;
999;999;149452.27899;416371.20537;10.911700;AD806M80;;
999;999;149452.65733;416372.13104;11.447400;AD806M80;;
999;999;149453.03568;416373.05670;11.999900;AD806M80;;
999;999;149453.41402;416373.98236;12.153700;AD806M80;;
999;999;149453.79237;416374.90803;12.680800;AD806M80;;
999;999;149454.17071;416375.83369;12.892900;AD806M80;;
999;999;149454.54906;416376.75936;12.949700;AD806M80;;
999;999;149454.92740;416377.68502;12.879000;AD806M80;;
999;999;149455.30575;416378.61069;12.926500;AD806M80;;
999;999;149455.68409;416379.53635;12.857900;AD806M80;;
999;999;149456.06244;416380.46202;12.866100;AD806M80;;
999;999;149456.44078;416381.38768;12.808600;AD806M80;;
999;999;149456.81913;416382.31335;12.781700;AD806M80;;
