CODE;SUBCODE;X;Y;Z;RFLNAAM
99;999;75747.12;436607.45;2.49;RB0.82
99;999;75746.77;436607.09;2.47;RB0.82
99;999;75746.42;436606.73;2.51;RB0.82
99;999;75746.07;436606.37;2.52;RB0.82
99;999;75745.72;436606.01;2.54;RB0.82
99;999;75745.38;436605.65;2.55;RB0.82
99;999;75745.03;436605.3;2.55;RB0.82
99;999;75744.68;436604.94;2.56;RB0.82
99;999;75744.33;436604.58;2.63;RB0.82
99;999;75743.98;436604.22;2.55;RB0.82
99;999;75743.63;436603.86;0;RB0.82
99;999;75743.28;436603.5;0;RB0.82
99;999;75742.93;436603.15;0;RB0.82
99;999;75742.59;436602.79;0;RB0.82
99;999;75742.24;436602.43;0;RB0.82
99;999;75741.89;436602.07;0;RB0.82
99;999;75741.54;436601.71;0;RB0.82
99;999;75741.19;436601.36;0;RB0.82
99;999;75740.84;436601;0;RB0.82
99;999;75740.49;436600.64;0;RB0.82
99;999;75740.14;436600.28;0;RB0.82
99;999;75739.8;436599.92;0;RB0.82
99;999;75739.45;436599.56;0;RB0.82
99;999;75739.1;436599.21;0;RB0.82
99;999;75738.75;436598.85;0;RB0.82
99;999;75738.4;436598.49;0;RB0.82
99;999;75738.05;436598.13;0;RB0.82
99;999;75737.7;436597.77;0;RB0.82
99;999;75737.35;436597.41;0;RB0.82
99;999;75737;436597.06;0;RB0.82
99;999;75736.66;436596.7;0;RB0.82
99;999;75736.31;436596.34;0;RB0.82
99;999;75735.96;436595.98;3.3;RB0.82
99;999;75735.61;436595.62;3.31;RB0.82
99;999;75735.26;436595.26;3.35;RB0.82
99;999;75734.91;436594.91;3.21;RB0.82
99;999;75734.56;436594.55;3.03;RB0.82
99;999;75734.21;436594.19;2.94;RB0.82
99;999;75733.87;436593.83;2.94;RB0.82
99;999;75733.52;436593.47;2.95;RB0.82
99;999;75733.17;436593.11;2.92;RB0.82
99;999;75732.82;436592.76;2.89;RB0.82
99;999;75732.47;436592.4;2.91;RB0.82
99;999;75732.12;436592.04;2.91;RB0.82
99;999;75731.77;436591.68;2.91;RB0.82
99;999;75731.42;436591.32;2.87;RB0.82
99;999;75731.08;436590.96;2.84;RB0.82
99;999;75730.73;436590.61;2.81;RB0.82
99;999;75730.38;436590.25;2.85;RB0.82
99;999;75730.03;436589.89;2.87;RB0.82
99;999;75729.68;436589.53;2.79;RB0.82
99;999;75729.33;436589.17;2.68;RB0.82
99;999;75728.98;436588.82;2.45;RB0.82
99;999;75728.63;436588.46;2.15;RB0.82
99;999;75728.29;436588.1;1.9;RB0.82
99;999;75727.94;436587.74;1.7;RB0.82
99;999;75727.59;436587.38;1.56;RB0.82
99;999;75727.24;436587.02;1.47;RB0.82
99;999;75726.89;436586.67;1.39;RB0.82
99;999;75726.54;436586.31;1.3;RB0.82
99;999;75726.19;436585.95;1.19;RB0.82
99;999;75725.84;436585.59;1.06;RB0.82
99;999;75725.5;436585.23;0.96;RB0.82
99;999;75725.15;436584.87;0.87;RB0.82
99;999;75724.8;436584.52;0.8;RB0.82
99;999;75724.45;436584.16;0.76;RB0.82
99;999;75724.1;436583.8;0.7;RB0.82
99;999;75723.75;436583.44;0.66;RB0.82
99;999;75723.4;436583.08;0.64;RB0.82
99;999;75723.05;436582.72;0.62;RB0.82
99;999;75722.71;436582.37;0.59;RB0.82
99;999;75722.36;436582.01;0.55;RB0.82
99;999;75722.01;436581.65;0.52;RB0.82
99;999;75721.66;436581.29;0.48;RB0.82
99;999;75721.31;436580.93;0.47;RB0.82
99;999;75720.96;436580.57;0.51;RB0.82
99;999;75720.61;436580.22;0.57;RB0.82
99;999;75720.26;436579.86;0.51;RB0.82
99;999;75719.92;436579.5;0.41;RB0.82
99;999;75719.57;436579.14;0.36;RB0.82
99;999;75719.22;436578.78;0.35;RB0.82
99;999;75718.87;436578.42;0.41;RB0.82
99;999;75718.52;436578.07;0.31;RB0.82
99;999;75718.17;436577.71;0.36;RB0.82
99;999;75717.82;436577.35;0.41;RB0.82
99;999;75717.47;436576.99;0.37;RB0.82
99;999;75717.13;436576.63;0.36;RB0.82
99;999;75716.78;436576.28;0.37;RB0.82
99;999;75716.43;436575.92;0.38;RB0.82
99;999;75716.08;436575.56;0.4;RB0.82
99;999;75715.73;436575.2;0.4;RB0.82
99;999;75715.38;436574.84;0.4;RB0.82
99;999;75715.03;436574.48;0.4;RB0.82
99;999;75714.68;436574.13;0.4;RB0.82
99;999;75714.34;436573.77;0.4;RB0.82
99;999;75713.99;436573.41;0.4;RB0.82
99;999;75713.64;436573.05;0.4;RB0.82
99;999;75713.29;436572.69;0.39;RB0.82
99;999;75712.94;436572.33;0.39;RB0.82
99;999;75712.59;436571.98;0.39;RB0.82
99;999;75712.24;436571.62;0.38;RB0.82
99;999;75711.89;436571.26;0.36;RB0.82
99;999;75711.55;436570.9;0.35;RB0.82
99;999;75711.2;436570.54;0.33;RB0.82
99;999;75710.85;436570.18;0.32;RB0.82
99;999;75710.5;436569.83;0.3;RB0.82
99;999;75710.15;436569.47;0.28;RB0.82
99;999;75709.8;436569.11;0.26;RB0.82
99;999;75709.45;436568.75;0.27;RB0.82
99;999;75709.1;436568.39;0.24;RB0.82
99;999;75708.76;436568.03;0.21;RB0.82
99;999;75708.41;436567.68;0.18;RB0.82
99;999;75708.06;436567.32;0.15;RB0.82
99;999;75707.71;436566.96;0.1;RB0.82
99;999;75707.36;436566.6;0.08;RB0.82
99;999;75707.01;436566.24;0.03;RB0.82
99;999;75706.66;436565.89;0.01;RB0.82
99;999;75706.31;436565.53;-0.09;RB0.82
99;999;75705.97;436565.17;-0.08;RB0.82
99;999;75705.62;436564.81;-0.21;RB0.82
99;999;75705.27;436564.45;-0.17;RB0.82
99;999;75704.92;436564.09;-0.25;RB0.82
99;999;75704.57;436563.74;-0.32;RB0.82
99;999;75704.22;436563.38;0;RB0.82
99;999;75703.87;436563.02;0;RB0.82
99;999;75703.52;436562.66;0;RB0.82
99;999;75703.18;436562.3;0;RB0.82
99;999;75702.83;436561.94;0;RB0.82
99;999;76102.84;436930.95;-17.9;RB0.93
99;999;76102.57;436930.54;-17.9;RB0.93
99;999;76102.29;436930.12;-17.89;RB0.93
99;999;76102.01;436929.71;-17.87;RB0.93
99;999;76101.73;436929.29;-17.89;RB0.93
99;999;76101.45;436928.87;-17.94;RB0.93
99;999;76101.17;436928.46;-17.95;RB0.93
99;999;76100.9;436928.04;-17.92;RB0.93
99;999;76100.62;436927.63;-17.92;RB0.93
99;999;76100.34;436927.21;-17.96;RB0.93
99;999;76100.06;436926.8;-17.96;RB0.93
99;999;76099.78;436926.38;-18.05;RB0.93
99;999;76099.5;436925.97;-18.09;RB0.93
99;999;76099.23;436925.55;-18.1;RB0.93
99;999;76098.95;436925.14;-18.04;RB0.93
99;999;76098.67;436924.72;-18;RB0.93
99;999;76098.39;436924.31;-17.98;RB0.93
99;999;76098.11;436923.89;-17.93;RB0.93
99;999;76097.83;436923.48;-17.97;RB0.93
99;999;76097.56;436923.06;-18;RB0.93
99;999;76097.28;436922.64;-18.01;RB0.93
99;999;76097;436922.23;-17.95;RB0.93
99;999;76096.72;436921.81;-17.94;RB0.93
99;999;76096.44;436921.4;-17.92;RB0.93
99;999;76096.16;436920.98;-17.92;RB0.93
99;999;76095.89;436920.57;-17.99;RB0.93
99;999;76095.61;436920.15;-18.02;RB0.93
99;999;76095.33;436919.74;-17.99;RB0.93
99;999;76095.05;436919.32;-17.95;RB0.93
99;999;76094.77;436918.91;-17.94;RB0.93
99;999;76094.49;436918.49;-17.94;RB0.93
99;999;76094.21;436918.08;-17.94;RB0.93
99;999;76093.94;436917.66;-17.93;RB0.93
99;999;76093.66;436917.25;-17.93;RB0.93
99;999;76093.38;436916.83;-17.99;RB0.93
99;999;76093.1;436916.41;-17.98;RB0.93
99;999;76092.82;436916;-17.98;RB0.93
99;999;76092.54;436915.58;-17.97;RB0.93
99;999;76092.27;436915.17;-18.01;RB0.93
99;999;76091.99;436914.75;-18.03;RB0.93
99;999;76091.71;436914.34;-18.04;RB0.93
99;999;76091.43;436913.92;-18.08;RB0.93
99;999;76091.15;436913.51;-18.09;RB0.93
99;999;76090.87;436913.09;-18.09;RB0.93
99;999;76090.6;436912.68;-18.09;RB0.93
99;999;76090.32;436912.26;-18.09;RB0.93
99;999;76090.04;436911.85;-18.03;RB0.93
99;999;76089.76;436911.43;-18;RB0.93
99;999;76089.48;436911.02;-17.98;RB0.93
99;999;76089.2;436910.6;-18;RB0.93
99;999;76088.93;436910.18;-18.02;RB0.93
99;999;76088.65;436909.77;-18.09;RB0.93
99;999;76088.37;436909.35;-18.11;RB0.93
99;999;76088.09;436908.94;-18.15;RB0.93
99;999;76087.81;436908.52;-18.19;RB0.93
99;999;76087.53;436908.11;-18.2;RB0.93
99;999;76087.26;436907.69;-18.2;RB0.93
99;999;76086.98;436907.28;-18.2;RB0.93
99;999;76086.7;436906.86;-18.23;RB0.93
99;999;76086.42;436906.45;-18.21;RB0.93
99;999;76086.14;436906.03;-18.23;RB0.93
99;999;76085.86;436905.62;-18.22;RB0.93
99;999;76085.59;436905.2;-18.18;RB0.93
99;999;76085.31;436904.78;-18.19;RB0.93
99;999;76085.03;436904.37;-18.17;RB0.93
99;999;76084.75;436903.95;-18.17;RB0.93
99;999;76084.47;436903.54;-18.18;RB0.93
99;999;76084.19;436903.12;-18.18;RB0.93
99;999;76083.92;436902.71;-18.19;RB0.93
99;999;76083.64;436902.29;-18.13;RB0.93
99;999;76083.36;436901.88;-18.08;RB0.93
99;999;76083.08;436901.46;-18.07;RB0.93
99;999;76082.8;436901.05;-18.07;RB0.93
99;999;76082.52;436900.63;-18.07;RB0.93
99;999;76082.25;436900.22;-18.1;RB0.93
99;999;76081.97;436899.8;-18.08;RB0.93
99;999;76081.69;436899.39;-18.13;RB0.93
99;999;76081.41;436898.97;-18.1;RB0.93
99;999;76081.13;436898.55;-18.09;RB0.93
99;999;76080.85;436898.14;-18.14;RB0.93
99;999;76080.57;436897.72;-18.14;RB0.93
99;999;76080.3;436897.31;-18.16;RB0.93
99;999;76080.02;436896.89;-18.15;RB0.93
99;999;76079.74;436896.48;-18.09;RB0.93
99;999;76079.46;436896.06;-18.1;RB0.93
99;999;76079.18;436895.65;-18.14;RB0.93
99;999;76078.9;436895.23;-18.2;RB0.93
99;999;76078.63;436894.82;-18.24;RB0.93
99;999;76078.35;436894.4;-18.2;RB0.93
99;999;76078.07;436893.99;-18.13;RB0.93
99;999;76077.79;436893.57;-18.16;RB0.93
99;999;76077.51;436893.16;-18.14;RB0.93
99;999;76077.23;436892.74;-18.1;RB0.93
99;999;76076.96;436892.32;-18.08;RB0.93
99;999;76076.68;436891.91;-18.09;RB0.93
99;999;76076.4;436891.49;-18.1;RB0.93
99;999;76076.12;436891.08;-18.08;RB0.93
99;999;76075.84;436890.66;-18.06;RB0.93
99;999;76075.56;436890.25;-18.01;RB0.93
99;999;76075.29;436889.83;-17.98;RB0.93
99;999;76075.01;436889.42;-17.97;RB0.93
99;999;76074.73;436889;-17.96;RB0.93
99;999;76074.45;436888.59;-18.01;RB0.93
99;999;76074.17;436888.17;-18.05;RB0.93
99;999;76073.89;436887.76;-18.11;RB0.93
99;999;76073.62;436887.34;-18.16;RB0.93
99;999;76073.34;436886.93;-18.16;RB0.93
99;999;76073.06;436886.51;-18.13;RB0.93
99;999;76072.78;436886.09;-18.09;RB0.93
99;999;76072.5;436885.68;-18.11;RB0.93
99;999;76072.22;436885.26;-18.13;RB0.93
99;999;76071.95;436884.85;-18.19;RB0.93
99;999;76071.67;436884.43;-18.21;RB0.93
99;999;76071.39;436884.02;-18.19;RB0.93
99;999;76071.11;436883.6;-18.18;RB0.93
99;999;76070.83;436883.19;-18.17;RB0.93
99;999;76070.55;436882.77;-18.18;RB0.93
99;999;76070.28;436882.36;-18.17;RB0.93
99;999;76070;436881.94;-18.16;RB0.93
99;999;76069.72;436881.53;-18.16;RB0.93
99;999;76069.44;436881.11;-18.18;RB0.93
99;999;76069.16;436880.69;-18.17;RB0.93
99;999;76068.88;436880.28;-18.18;RB0.93
99;999;76068.61;436879.86;-18.13;RB0.93
99;999;76068.33;436879.45;-18.09;RB0.93
99;999;76068.05;436879.03;-18.05;RB0.93
99;999;76067.77;436878.62;-18.06;RB0.93
99;999;76067.49;436878.2;-18;RB0.93
99;999;76067.21;436877.79;-17.99;RB0.93
99;999;76066.93;436877.37;-18.05;RB0.93
99;999;76066.66;436876.96;-18;RB0.93
99;999;76066.38;436876.54;-17.97;RB0.93
99;999;76066.1;436876.13;-17.94;RB0.93
99;999;76065.82;436875.71;-17.84;RB0.93
99;999;76065.54;436875.3;-17.83;RB0.93
99;999;76065.26;436874.88;-17.75;RB0.93
99;999;76064.99;436874.46;-17.75;RB0.93
99;999;76064.71;436874.05;-17.69;RB0.93
99;999;76064.43;436873.63;-17.71;RB0.93
99;999;76064.15;436873.22;-17.62;RB0.93
99;999;76063.87;436872.8;-17.67;RB0.93
99;999;76063.59;436872.39;-17.68;RB0.93
99;999;76063.32;436871.97;-17.61;RB0.93
99;999;76063.04;436871.56;-17.55;RB0.93
99;999;76062.76;436871.14;-17.55;RB0.93
99;999;76062.48;436870.73;-17.49;RB0.93
99;999;76062.2;436870.31;-17.45;RB0.93
99;999;76061.92;436869.9;-17.33;RB0.93
99;999;76061.65;436869.48;-17.27;RB0.93
99;999;76061.37;436869.07;-17.26;RB0.93
99;999;76061.09;436868.65;-17.25;RB0.93
99;999;76060.81;436868.23;-17.27;RB0.93
99;999;76060.53;436867.82;-17.19;RB0.93
99;999;76060.25;436867.4;-17.16;RB0.93
99;999;76059.98;436866.99;-17.17;RB0.93
99;999;76059.7;436866.57;-17.18;RB0.93
99;999;76059.42;436866.16;-17.15;RB0.93
99;999;76059.14;436865.74;-17.15;RB0.93
99;999;76058.86;436865.33;-17.16;RB0.93
99;999;76058.58;436864.91;-17.15;RB0.93
99;999;76058.31;436864.5;-17.1;RB0.93
99;999;76058.03;436864.08;-17.1;RB0.93
99;999;76057.75;436863.67;-17.12;RB0.93
99;999;76057.47;436863.25;-17.09;RB0.93
99;999;76057.19;436862.84;-17.07;RB0.93
99;999;76056.91;436862.42;-17.05;RB0.93
99;999;76056.64;436862;-17.03;RB0.93
99;999;76056.36;436861.59;-16.96;RB0.93
99;999;76056.08;436861.17;-16.91;RB0.93
99;999;76055.8;436860.76;-16.77;RB0.93
99;999;76055.52;436860.34;-16.72;RB0.93
99;999;76055.24;436859.93;-16.67;RB0.93
99;999;76054.96;436859.51;-16.61;RB0.93
99;999;76054.69;436859.1;-16.51;RB0.93
99;999;76054.41;436858.68;-16.41;RB0.93
99;999;76054.13;436858.27;-16.33;RB0.93
99;999;76053.85;436857.85;-16.26;RB0.93
99;999;76053.57;436857.44;-16.18;RB0.93
99;999;76053.29;436857.02;-16.11;RB0.93
99;999;76053.02;436856.61;-16.03;RB0.93
99;999;76052.74;436856.19;-15.93;RB0.93
99;999;76052.46;436855.77;-15.85;RB0.93
99;999;76052.18;436855.36;-15.72;RB0.93
99;999;76051.9;436854.94;-15.63;RB0.93
99;999;76051.62;436854.53;-15.52;RB0.93
99;999;76051.35;436854.11;-15.43;RB0.93
99;999;76051.07;436853.7;-15.32;RB0.93
99;999;76050.79;436853.28;-15.21;RB0.93
99;999;76050.51;436852.87;-15.12;RB0.93
99;999;76050.23;436852.45;-15.03;RB0.93
99;999;76049.95;436852.04;-14.96;RB0.93
99;999;76049.68;436851.62;-14.88;RB0.93
99;999;76049.4;436851.21;-14.78;RB0.93
99;999;76049.12;436850.79;-14.7;RB0.93
99;999;76048.84;436850.37;-14.61;RB0.93
99;999;76048.56;436849.96;-14.53;RB0.93
99;999;76048.28;436849.54;-14.45;RB0.93
99;999;76048.01;436849.13;-14.38;RB0.93
99;999;76047.73;436848.71;-14.29;RB0.93
99;999;76047.45;436848.3;-14.22;RB0.93
99;999;76047.17;436847.88;-14.13;RB0.93
99;999;76046.89;436847.47;-14.04;RB0.93
99;999;76046.61;436847.05;-13.95;RB0.93
99;999;76046.34;436846.64;-13.87;RB0.93
99;999;76046.06;436846.22;-13.81;RB0.93
99;999;76045.78;436845.81;-13.75;RB0.93
99;999;76045.5;436845.39;-13.68;RB0.93
99;999;76045.22;436844.98;-13.61;RB0.93
99;999;76044.94;436844.56;-13.58;RB0.93
99;999;76044.67;436844.14;-13.54;RB0.93
99;999;76044.39;436843.73;-13.49;RB0.93
99;999;76044.11;436843.31;-13.45;RB0.93
99;999;76043.83;436842.9;-13.36;RB0.93
99;999;76043.55;436842.48;-13.26;RB0.93
99;999;76043.27;436842.07;-13.16;RB0.93
99;999;76043;436841.65;-13.08;RB0.93
99;999;76042.72;436841.24;-13.03;RB0.93
99;999;76042.44;436840.82;-12.97;RB0.93
99;999;76042.16;436840.41;-12.91;RB0.93
99;999;76041.88;436839.99;-12.83;RB0.93
99;999;76041.6;436839.58;-12.76;RB0.93
99;999;76041.32;436839.16;-12.66;RB0.93
99;999;76041.05;436838.75;-12.6;RB0.93
99;999;76040.77;436838.33;-12.52;RB0.93
99;999;76040.49;436837.91;-12.45;RB0.93
99;999;76040.21;436837.5;-12.39;RB0.93
99;999;76039.93;436837.08;-12.32;RB0.93
99;999;76039.65;436836.67;-12.25;RB0.93
99;999;76039.38;436836.25;-12.16;RB0.93
99;999;76039.1;436835.84;-12.1;RB0.93
99;999;76038.82;436835.42;-12.01;RB0.93
99;999;76038.54;436835.01;-11.94;RB0.93
99;999;76038.26;436834.59;-11.89;RB0.93
99;999;76037.98;436834.18;-11.79;RB0.93
99;999;76037.71;436833.76;-11.67;RB0.93
99;999;76037.43;436833.35;-11.65;RB0.93
99;999;76037.15;436832.93;-11.6;RB0.93
99;999;76036.87;436832.52;-11.55;RB0.93
99;999;76036.59;436832.1;-11.48;RB0.93
99;999;76036.31;436831.68;-11.39;RB0.93
99;999;76036.04;436831.27;-11.33;RB0.93
99;999;76035.76;436830.85;-11.27;RB0.93
99;999;76035.48;436830.44;-11.23;RB0.93
99;999;76035.2;436830.02;-11.16;RB0.93
99;999;76034.92;436829.61;-11.09;RB0.93
99;999;76034.64;436829.19;-11.06;RB0.93
99;999;76034.37;436828.78;-11.02;RB0.93
99;999;76034.09;436828.36;-10.99;RB0.93
99;999;76033.81;436827.95;-10.94;RB0.93
99;999;76033.53;436827.53;-10.88;RB0.93
99;999;76033.25;436827.12;-10.83;RB0.93
99;999;76032.97;436826.7;-10.77;RB0.93
99;999;76032.7;436826.28;-10.75;RB0.93
99;999;76032.42;436825.87;-10.71;RB0.93
99;999;76032.14;436825.45;-10.66;RB0.93
99;999;76031.86;436825.04;-10.64;RB0.93
99;999;76031.58;436824.62;-10.61;RB0.93
99;999;76031.3;436824.21;-10.56;RB0.93
99;999;76031.03;436823.79;-10.55;RB0.93
99;999;76030.75;436823.38;-10.5;RB0.93
99;999;76030.47;436822.96;-10.46;RB0.93
99;999;76030.19;436822.55;-10.44;RB0.93
99;999;76029.91;436822.13;-10.41;RB0.93
99;999;76029.63;436821.72;-10.39;RB0.93
99;999;76029.35;436821.3;-10.39;RB0.93
99;999;76029.08;436820.89;-10.35;RB0.93
99;999;76028.8;436820.47;-10.3;RB0.93
99;999;76028.52;436820.05;-10.24;RB0.93
99;999;76028.24;436819.64;-10.22;RB0.93
99;999;76027.96;436819.22;-10.18;RB0.93
99;999;76027.68;436818.81;-10.17;RB0.93
99;999;76027.41;436818.39;-10.13;RB0.93
99;999;76027.13;436817.98;-10.08;RB0.93
99;999;76026.85;436817.56;-10.06;RB0.93
99;999;76026.57;436817.15;-10.05;RB0.93
99;999;76026.29;436816.73;-10.06;RB0.93
99;999;76026.01;436816.32;-10.02;RB0.93
99;999;76025.74;436815.9;-9.99;RB0.93
99;999;76025.46;436815.49;-9.95;RB0.93
99;999;76025.18;436815.07;-9.91;RB0.93
99;999;76024.9;436814.66;-9.84;RB0.93
99;999;76024.62;436814.24;-9.8;RB0.93
99;999;76024.34;436813.82;-9.74;RB0.93
99;999;76024.07;436813.41;-9.65;RB0.93
99;999;76023.79;436812.99;-9.56;RB0.93
99;999;76023.51;436812.58;-9.48;RB0.93
99;999;76023.23;436812.16;-9.43;RB0.93
99;999;76022.95;436811.75;-9.34;RB0.93
99;999;76022.67;436811.33;-9.27;RB0.93
99;999;76022.4;436810.92;-9.22;RB0.93
99;999;76022.12;436810.5;-9.19;RB0.93
99;999;76021.84;436810.09;-9.15;RB0.93
99;999;76021.56;436809.67;-9.11;RB0.93
99;999;76021.28;436809.26;-9.04;RB0.93
99;999;76021;436808.84;-9.03;RB0.93
99;999;76020.73;436808.43;-8.99;RB0.93
99;999;76020.45;436808.01;-8.94;RB0.93
99;999;76020.17;436807.59;-8.89;RB0.93
99;999;76019.89;436807.18;-8.87;RB0.93
99;999;76019.61;436806.76;-8.84;RB0.93
99;999;76019.33;436806.35;-8.8;RB0.93
99;999;76019.06;436805.93;-8.76;RB0.93
99;999;76018.78;436805.52;-8.7;RB0.93
99;999;76018.5;436805.1;-8.62;RB0.93
99;999;76018.22;436804.69;-8.58;RB0.93
99;999;76017.94;436804.27;-8.55;RB0.93
99;999;76017.66;436803.86;-8.51;RB0.93
99;999;76017.39;436803.44;-8.49;RB0.93
99;999;76017.11;436803.03;-8.45;RB0.93
99;999;76016.83;436802.61;-8.38;RB0.93
99;999;76016.55;436802.2;-8.32;RB0.93
99;999;76016.27;436801.78;-8.26;RB0.93
99;999;76015.99;436801.36;-8.23;RB0.93
99;999;76015.71;436800.95;-8.2;RB0.93
99;999;76015.44;436800.53;-8.16;RB0.93
99;999;76015.16;436800.12;-8.11;RB0.93
99;999;76014.88;436799.7;-8.06;RB0.93
99;999;76014.6;436799.29;-8.01;RB0.93
99;999;76014.32;436798.87;-7.98;RB0.93
99;999;76014.04;436798.46;-7.93;RB0.93
99;999;76013.77;436798.04;-7.87;RB0.93
99;999;76013.49;436797.63;-7.83;RB0.93
99;999;76013.21;436797.21;-7.79;RB0.93
99;999;76012.93;436796.8;-7.71;RB0.93
99;999;76012.65;436796.38;-7.69;RB0.93
99;999;76012.37;436795.96;-7.65;RB0.93
99;999;76012.1;436795.55;-7.61;RB0.93
99;999;76011.82;436795.13;-7.56;RB0.93
99;999;76011.54;436794.72;-7.52;RB0.93
99;999;76011.26;436794.3;-7.45;RB0.93
99;999;76010.98;436793.89;-7.34;RB0.93
99;999;76010.7;436793.47;-7.27;RB0.93
99;999;76010.43;436793.06;-7.19;RB0.93
99;999;76010.15;436792.64;-7.08;RB0.93
99;999;76009.87;436792.23;-7.04;RB0.93
99;999;76009.59;436791.81;-7.03;RB0.93
99;999;76009.31;436791.4;-6.97;RB0.93
99;999;76009.03;436790.98;-6.93;RB0.93
99;999;76008.76;436790.57;-6.88;RB0.93
99;999;76008.48;436790.15;-6.84;RB0.93
99;999;76008.2;436789.73;-6.78;RB0.93
99;999;76007.92;436789.32;-6.78;RB0.93
99;999;76007.64;436788.9;-6.74;RB0.93
99;999;76007.36;436788.49;-6.68;RB0.93
99;999;76007.09;436788.07;-6.61;RB0.93
99;999;76006.81;436787.66;-6.52;RB0.93
99;999;76006.53;436787.24;-6.4;RB0.93
99;999;76006.25;436786.83;-6.29;RB0.93
99;999;76005.97;436786.41;-6.2;RB0.93
99;999;76005.69;436786;-6.13;RB0.93
99;999;76005.42;436785.58;-6.08;RB0.93
99;999;76005.14;436785.17;-6.04;RB0.93
99;999;76004.86;436784.75;-5.99;RB0.93
99;999;76004.58;436784.34;-5.93;RB0.93
99;999;76004.3;436783.92;-5.88;RB0.93
99;999;76004.02;436783.5;-5.81;RB0.93
99;999;76003.74;436783.09;-5.76;RB0.93
99;999;76003.47;436782.67;-5.67;RB0.93
99;999;76003.19;436782.26;-5.57;RB0.93
99;999;76002.91;436781.84;-5.45;RB0.93
99;999;76002.63;436781.43;-5.4;RB0.93
99;999;76002.35;436781.01;-5.34;RB0.93
99;999;76002.07;436780.6;-5.27;RB0.93
99;999;76001.8;436780.18;-5.21;RB0.93
99;999;76001.52;436779.77;-5.16;RB0.93
99;999;76001.24;436779.35;-5.11;RB0.93
99;999;76000.96;436778.94;-5.09;RB0.93
99;999;76000.68;436778.52;-5.07;RB0.93
99;999;76000.4;436778.11;-5;RB0.93
99;999;76000.13;436777.69;-4.93;RB0.93
99;999;75999.85;436777.27;-4.9;RB0.93
99;999;75999.57;436776.86;-4.8;RB0.93
99;999;75999.29;436776.44;-4.78;RB0.93
99;999;75999.01;436776.03;-4.81;RB0.93
99;999;75998.73;436775.61;-4.86;RB0.93
99;999;75998.46;436775.2;-4.91;RB0.93
99;999;75998.18;436774.78;-4.91;RB0.93
99;999;75997.9;436774.37;-4.92;RB0.93
99;999;75997.62;436773.95;-4.93;RB0.93
99;999;75997.34;436773.54;-4.94;RB0.93
99;999;75997.06;436773.12;-4.95;RB0.93
99;999;75996.79;436772.71;-4.96;RB0.93
99;999;75996.51;436772.29;-4.95;RB0.93
99;999;75996.23;436771.87;-4.91;RB0.93
99;999;75995.95;436771.46;-4.9;RB0.93
99;999;75995.67;436771.04;-4.88;RB0.93
99;999;75995.39;436770.63;-4.84;RB0.93
99;999;75995.12;436770.21;-4.8;RB0.93
99;999;75994.84;436769.8;-4.79;RB0.93
99;999;75994.56;436769.38;-4.79;RB0.93
99;999;75994.28;436768.97;-4.78;RB0.93
99;999;75994;436768.55;-4.77;RB0.93
99;999;75993.72;436768.14;-4.77;RB0.93
99;999;75993.45;436767.72;-4.75;RB0.93
99;999;75993.17;436767.31;-4.75;RB0.93
99;999;75992.89;436766.89;-4.78;RB0.93
99;999;75992.61;436766.48;-4.78;RB0.93
99;999;75992.33;436766.06;-4.78;RB0.93
99;999;75992.05;436765.64;-4.76;RB0.93
99;999;75991.77;436765.23;-4.72;RB0.93
99;999;75991.5;436764.81;-4.72;RB0.93
99;999;75991.22;436764.4;-4.77;RB0.93
99;999;75990.94;436763.98;-4.8;RB0.93
99;999;75990.66;436763.57;-4.8;RB0.93
99;999;75990.38;436763.15;-4.82;RB0.93
99;999;75990.1;436762.74;-4.8;RB0.93
99;999;75989.83;436762.32;-4.8;RB0.93
99;999;75989.55;436761.91;-4.78;RB0.93
99;999;75989.27;436761.49;-4.75;RB0.93
99;999;75988.99;436761.08;-4.72;RB0.93
99;999;75988.71;436760.66;-4.67;RB0.93
99;999;75988.43;436760.25;-4.59;RB0.93
99;999;75988.16;436759.83;-4.47;RB0.93
99;999;75987.88;436759.41;-4.31;RB0.93
99;999;75987.6;436759;-4.09;RB0.93
99;999;75987.32;436758.58;-3.82;RB0.93
99;999;75987.04;436758.17;-3.53;RB0.93
99;999;75986.76;436757.75;-3.25;RB0.93
99;999;75986.49;436757.34;-2.88;RB0.93
99;999;75986.21;436756.92;-2.49;RB0.93
99;999;75985.93;436756.51;-2.13;RB0.93
99;999;75985.65;436756.09;-1.83;RB0.93
99;999;75985.37;436755.68;-1.69;RB0.93
99;999;75985.09;436755.26;-1.68;RB0.93
99;999;75984.82;436754.85;-1.65;RB0.93
99;999;75984.54;436754.43;-1.65;RB0.93
99;999;75984.26;436754.02;-1.64;RB0.93
99;999;75983.98;436753.6;-1.62;RB0.93
99;999;75983.7;436753.18;-1.6;RB0.93
99;999;75983.42;436752.77;-1.58;RB0.93
99;999;75983.15;436752.35;-1.58;RB0.93
99;999;75982.87;436751.94;-1.55;RB0.93
99;999;75982.59;436751.52;-1.54;RB0.93
99;999;75982.31;436751.11;0;RB0.93
99;999;75982.03;436750.69;0;RB0.93
99;999;75981.75;436750.28;0;RB0.93
99;999;75981.48;436749.86;0;RB0.93
99;999;75981.2;436749.45;0;RB0.93
99;999;75980.92;436749.03;0;RB0.93
99;999;75980.64;436748.62;0;RB0.93
